2022-07-11 09:16:42,648 - utils - INFO - epoch: 0, step: 0, eta: 00:56:00, gen loss: 18.04030990600586, adv_loss: 0, dis loss: 0
2022-07-11 19:49:10,226 - utils - INFO - epoch: 13, step: 450, eta: 00:20:24, gen loss: 0.7324950098991394, adv_loss: 0, dis loss: 0
2022-07-11 19:50:25,241 - utils - INFO - epoch: 13, step: 500, eta: 00:19:10, gen loss: 0.7354649901390076, adv_loss: 0, dis loss: 0
2022-07-11 19:51:40,608 - utils - INFO - epoch: 13, step: 550, eta: 00:17:55, gen loss: 0.7573311924934387, adv_loss: 0, dis loss: 0
2022-07-11 19:52:55,524 - utils - INFO - epoch: 13, step: 600, eta: 00:16:40, gen loss: 0.7773202657699585, adv_loss: 0, dis loss: 0
2022-07-11 19:54:10,558 - utils - INFO - epoch: 13, step: 650, eta: 00:15:25, gen loss: 0.7546862363815308, adv_loss: 0, dis loss: 0
2022-07-11 19:55:24,903 - utils - INFO - epoch: 13, step: 700, eta: 00:14:09, gen loss: 0.7556702494621277, adv_loss: 0, dis loss: 0
2022-07-11 19:56:38,935 - utils - INFO - epoch: 13, step: 750, eta: 00:12:54, gen loss: 0.6924737691879272, adv_loss: 0, dis loss: 0
2022-07-11 19:57:52,215 - utils - INFO - epoch: 13, step: 800, eta: 00:11:38, gen loss: 0.7174347639083862, adv_loss: 0, dis loss: 0
2022-07-11 19:59:06,065 - utils - INFO - epoch: 13, step: 850, eta: 00:10:23, gen loss: 0.7865903377532959, adv_loss: 0, dis loss: 0
2022-07-11 20:00:19,689 - utils - INFO - epoch: 13, step: 900, eta: 00:09:08, gen loss: 0.7027963399887085, adv_loss: 0, dis loss: 0
2022-07-11 20:01:32,974 - utils - INFO - epoch: 13, step: 950, eta: 00:07:52, gen loss: 0.6900352239608765, adv_loss: 0, dis loss: 0
2022-07-11 20:02:45,845 - utils - INFO - epoch: 13, step: 1000, eta: 00:06:37, gen loss: 0.7600135803222656, adv_loss: 0, dis loss: 0
2022-07-11 20:03:58,240 - utils - INFO - epoch: 13, step: 1050, eta: 00:05:22, gen loss: 0.7038993835449219, adv_loss: 0, dis loss: 0
2022-07-11 20:05:11,301 - utils - INFO - epoch: 13, step: 1100, eta: 00:04:08, gen loss: 0.7333493232727051, adv_loss: 0, dis loss: 0
2022-07-11 20:06:24,224 - utils - INFO - epoch: 13, step: 1150, eta: 00:02:53, gen loss: 0.6830376386642456, adv_loss: 0, dis loss: 0
2022-07-11 20:07:37,184 - utils - INFO - epoch: 13, step: 1200, eta: 00:01:39, gen loss: 0.7542837858200073, adv_loss: 0, dis loss: 0
2022-07-11 20:08:49,768 - utils - INFO - epoch: 13, step: 1250, eta: 00:00:25, gen loss: 0.7283191084861755, adv_loss: 0, dis loss: 0
2022-07-11 20:26:42,024 - utils - INFO - epoch: 13, loss: 0.6739732623100281, mae: 8.68617222739563, ssim: 0.9413666139555651, psnr: 25.7499020201496
2022-07-11 20:26:44,028 - utils - INFO - epoch: 14, step: 0, eta: 00:29:32, gen loss: 0.6893587112426758, adv_loss: 0, dis loss: 0
2022-07-11 20:27:55,256 - utils - INFO - epoch: 14, step: 50, eta: 00:29:27, gen loss: 0.7195425033569336, adv_loss: 0, dis loss: 0
2022-07-11 20:29:07,288 - utils - INFO - epoch: 14, step: 100, eta: 00:28:08, gen loss: 0.7823973298072815, adv_loss: 0, dis loss: 0
2022-07-11 20:30:19,666 - utils - INFO - epoch: 14, step: 150, eta: 00:26:56, gen loss: 0.6764072775840759, adv_loss: 0, dis loss: 0
2022-07-11 20:31:30,650 - utils - INFO - epoch: 14, step: 200, eta: 00:25:36, gen loss: 0.7110790014266968, adv_loss: 0, dis loss: 0
2022-07-11 20:32:41,565 - utils - INFO - epoch: 14, step: 250, eta: 00:24:20, gen loss: 0.6838963031768799, adv_loss: 0, dis loss: 0
2022-07-11 20:33:52,848 - utils - INFO - epoch: 14, step: 300, eta: 00:23:06, gen loss: 0.7278459072113037, adv_loss: 0, dis loss: 0
2022-07-11 20:35:04,557 - utils - INFO - epoch: 14, step: 350, eta: 00:21:55, gen loss: 0.6711962819099426, adv_loss: 0, dis loss: 0
2022-07-11 20:36:15,407 - utils - INFO - epoch: 14, step: 400, eta: 00:20:41, gen loss: 0.6687973141670227, adv_loss: 0, dis loss: 0
2022-07-11 20:37:25,797 - utils - INFO - epoch: 14, step: 450, eta: 00:19:27, gen loss: 0.714077353477478, adv_loss: 0, dis loss: 0
2022-07-11 20:38:35,810 - utils - INFO - epoch: 14, step: 500, eta: 00:18:14, gen loss: 0.7596480250358582, adv_loss: 0, dis loss: 0
2022-07-11 20:39:46,223 - utils - INFO - epoch: 14, step: 550, eta: 00:17:01, gen loss: 0.7480994462966919, adv_loss: 0, dis loss: 0
2022-07-11 20:40:56,774 - utils - INFO - epoch: 14, step: 600, eta: 00:15:49, gen loss: 0.7628150582313538, adv_loss: 0, dis loss: 0
2022-07-11 20:42:06,887 - utils - INFO - epoch: 14, step: 650, eta: 00:14:37, gen loss: 0.7318790555000305, adv_loss: 0, dis loss: 0
2022-07-11 20:43:17,587 - utils - INFO - epoch: 14, step: 700, eta: 00:13:25, gen loss: 0.7518255114555359, adv_loss: 0, dis loss: 0
2022-07-11 20:44:28,212 - utils - INFO - epoch: 14, step: 750, eta: 00:12:14, gen loss: 0.7128762602806091, adv_loss: 0, dis loss: 0
2022-07-11 20:45:38,620 - utils - INFO - epoch: 14, step: 800, eta: 00:11:03, gen loss: 0.6928791403770447, adv_loss: 0, dis loss: 0
2022-07-11 20:46:49,513 - utils - INFO - epoch: 14, step: 850, eta: 00:09:52, gen loss: 0.7206481695175171, adv_loss: 0, dis loss: 0
2022-07-11 20:48:00,057 - utils - INFO - epoch: 14, step: 900, eta: 00:08:40, gen loss: 0.7775524258613586, adv_loss: 0, dis loss: 0
2022-07-11 20:49:13,809 - utils - INFO - epoch: 14, step: 950, eta: 00:07:30, gen loss: 0.7663031220436096, adv_loss: 0, dis loss: 0
2022-07-11 20:50:28,522 - utils - INFO - epoch: 14, step: 1000, eta: 00:06:20, gen loss: 0.7557377219200134, adv_loss: 0, dis loss: 0
2022-07-11 20:51:43,030 - utils - INFO - epoch: 14, step: 1050, eta: 00:05:10, gen loss: 0.7153926491737366, adv_loss: 0, dis loss: 0
2022-07-11 20:52:57,449 - utils - INFO - epoch: 14, step: 1100, eta: 00:03:59, gen loss: 0.7826561331748962, adv_loss: 0, dis loss: 0
2022-07-11 20:54:11,535 - utils - INFO - epoch: 14, step: 1150, eta: 00:02:47, gen loss: 0.7510136365890503, adv_loss: 0, dis loss: 0
2022-07-11 20:55:25,157 - utils - INFO - epoch: 14, step: 1200, eta: 00:01:36, gen loss: 0.7258554100990295, adv_loss: 0, dis loss: 0
2022-07-11 20:56:38,878 - utils - INFO - epoch: 14, step: 1250, eta: 00:00:24, gen loss: 0.7002547979354858, adv_loss: 0, dis loss: 0
2022-07-11 21:14:54,782 - utils - INFO - epoch: 14, loss: 0.6615113019943237, mae: 8.522471801037254, ssim: 0.9422154655479007, psnr: 25.829541435155367
2022-07-11 21:14:56,809 - utils - INFO - epoch: 15, step: 0, eta: 00:31:03, gen loss: 0.6994267106056213, adv_loss: 0, dis loss: 0
2022-07-11 21:16:09,795 - utils - INFO - epoch: 15, step: 50, eta: 00:30:12, gen loss: 0.7491261959075928, adv_loss: 0, dis loss: 0
2022-07-11 21:17:22,932 - utils - INFO - epoch: 15, step: 100, eta: 00:28:42, gen loss: 0.6665090322494507, adv_loss: 0, dis loss: 0
2022-07-11 21:18:35,851 - utils - INFO - epoch: 15, step: 150, eta: 00:27:22, gen loss: 0.7522596120834351, adv_loss: 0, dis loss: 0
2022-07-11 21:19:48,142 - utils - INFO - epoch: 15, step: 200, eta: 00:26:02, gen loss: 0.6853352785110474, adv_loss: 0, dis loss: 0
2022-07-11 21:21:00,540 - utils - INFO - epoch: 15, step: 250, eta: 00:24:45, gen loss: 0.7376983165740967, adv_loss: 0, dis loss: 0
2022-07-11 21:22:13,038 - utils - INFO - epoch: 15, step: 300, eta: 00:23:30, gen loss: 0.6723529100418091, adv_loss: 0, dis loss: 0
2022-07-11 21:23:25,360 - utils - INFO - epoch: 15, step: 350, eta: 00:22:16, gen loss: 0.729648768901825, adv_loss: 0, dis loss: 0
2022-07-11 21:24:36,496 - utils - INFO - epoch: 15, step: 400, eta: 00:20:59, gen loss: 0.7774344682693481, adv_loss: 0, dis loss: 0
2022-07-11 21:25:48,139 - utils - INFO - epoch: 15, step: 450, eta: 00:19:45, gen loss: 0.7130740284919739, adv_loss: 0, dis loss: 0
2022-07-11 21:26:59,923 - utils - INFO - epoch: 15, step: 500, eta: 00:18:31, gen loss: 0.7270514369010925, adv_loss: 0, dis loss: 0
2022-07-11 21:28:11,941 - utils - INFO - epoch: 15, step: 550, eta: 00:17:18, gen loss: 0.7242827415466309, adv_loss: 0, dis loss: 0
2022-07-11 21:29:23,721 - utils - INFO - epoch: 15, step: 600, eta: 00:16:05, gen loss: 0.7172661423683167, adv_loss: 0, dis loss: 0
2022-07-11 21:30:34,838 - utils - INFO - epoch: 15, step: 650, eta: 00:14:51, gen loss: 0.6965851783752441, adv_loss: 0, dis loss: 0
2022-07-11 21:31:46,558 - utils - INFO - epoch: 15, step: 700, eta: 00:13:39, gen loss: 0.6892256140708923, adv_loss: 0, dis loss: 0
2022-07-11 21:32:58,137 - utils - INFO - epoch: 15, step: 750, eta: 00:12:26, gen loss: 0.6640380620956421, adv_loss: 0, dis loss: 0
2022-07-11 21:34:09,654 - utils - INFO - epoch: 15, step: 800, eta: 00:11:13, gen loss: 0.6251938939094543, adv_loss: 0, dis loss: 0
2022-07-11 21:35:21,432 - utils - INFO - epoch: 15, step: 850, eta: 00:10:01, gen loss: 0.7165398597717285, adv_loss: 0, dis loss: 0
2022-07-11 21:36:32,520 - utils - INFO - epoch: 15, step: 900, eta: 00:08:48, gen loss: 0.6842320561408997, adv_loss: 0, dis loss: 0
2022-07-11 21:37:43,062 - utils - INFO - epoch: 15, step: 950, eta: 00:07:36, gen loss: 0.6896485090255737, adv_loss: 0, dis loss: 0
2022-07-11 21:38:53,613 - utils - INFO - epoch: 15, step: 1000, eta: 00:06:24, gen loss: 0.7383282780647278, adv_loss: 0, dis loss: 0
2022-07-11 21:40:04,496 - utils - INFO - epoch: 15, step: 1050, eta: 00:05:11, gen loss: 0.7190622091293335, adv_loss: 0, dis loss: 0
2022-07-11 21:41:14,895 - utils - INFO - epoch: 15, step: 1100, eta: 00:03:59, gen loss: 0.7557246088981628, adv_loss: 0, dis loss: 0
2022-07-11 21:42:25,687 - utils - INFO - epoch: 15, step: 1150, eta: 00:02:47, gen loss: 0.7432131171226501, adv_loss: 0, dis loss: 0
2022-07-11 21:43:37,306 - utils - INFO - epoch: 15, step: 1200, eta: 00:01:36, gen loss: 0.711726188659668, adv_loss: 0, dis loss: 0
2022-07-11 21:44:48,909 - utils - INFO - epoch: 15, step: 1250, eta: 00:00:24, gen loss: 0.6697614789009094, adv_loss: 0, dis loss: 0
2022-07-11 22:02:38,075 - utils - INFO - epoch: 15, loss: 0.6560716032981873, mae: 8.302477444253093, ssim: 0.9438479053927051, psnr: 25.92014931588004
2022-07-11 22:02:40,056 - utils - INFO - epoch: 16, step: 0, eta: 00:29:42, gen loss: 0.6974899768829346, adv_loss: 0, dis loss: 0
2022-07-11 22:03:50,506 - utils - INFO - epoch: 16, step: 50, eta: 00:29:08, gen loss: 0.7250325679779053, adv_loss: 0, dis loss: 0
2022-07-11 22:05:01,659 - utils - INFO - epoch: 16, step: 100, eta: 00:27:48, gen loss: 0.7325658798217773, adv_loss: 0, dis loss: 0
2022-07-11 22:06:12,593 - utils - INFO - epoch: 16, step: 150, eta: 00:26:33, gen loss: 0.7409771680831909, adv_loss: 0, dis loss: 0
2022-07-11 22:07:23,399 - utils - INFO - epoch: 16, step: 200, eta: 00:25:19, gen loss: 0.7358224987983704, adv_loss: 0, dis loss: 0
2022-07-11 22:08:34,403 - utils - INFO - epoch: 16, step: 250, eta: 00:24:07, gen loss: 0.722315788269043, adv_loss: 0, dis loss: 0
2022-07-11 22:09:45,119 - utils - INFO - epoch: 16, step: 300, eta: 00:22:54, gen loss: 0.728023111820221, adv_loss: 0, dis loss: 0
2022-07-11 22:10:55,571 - utils - INFO - epoch: 16, step: 350, eta: 00:21:41, gen loss: 0.7051934003829956, adv_loss: 0, dis loss: 0
2022-07-11 22:12:06,099 - utils - INFO - epoch: 16, step: 400, eta: 00:20:29, gen loss: 0.7478464245796204, adv_loss: 0, dis loss: 0
2022-07-11 22:13:16,958 - utils - INFO - epoch: 16, step: 450, eta: 00:19:18, gen loss: 0.7421500086784363, adv_loss: 0, dis loss: 0
2022-07-11 22:14:27,936 - utils - INFO - epoch: 16, step: 500, eta: 00:18:08, gen loss: 0.7057251334190369, adv_loss: 0, dis loss: 0
2022-07-11 22:15:38,523 - utils - INFO - epoch: 16, step: 550, eta: 00:16:56, gen loss: 0.638753354549408, adv_loss: 0, dis loss: 0
2022-07-11 22:16:53,694 - utils - INFO - epoch: 16, step: 600, eta: 00:15:50, gen loss: 0.7039492726325989, adv_loss: 0, dis loss: 0
2022-07-11 22:18:08,417 - utils - INFO - epoch: 16, step: 650, eta: 00:14:42, gen loss: 0.6657469868659973, adv_loss: 0, dis loss: 0
2022-07-11 22:19:22,862 - utils - INFO - epoch: 16, step: 700, eta: 00:13:33, gen loss: 0.717724621295929, adv_loss: 0, dis loss: 0
2022-07-11 22:20:36,970 - utils - INFO - epoch: 16, step: 750, eta: 00:12:23, gen loss: 0.6461867690086365, adv_loss: 0, dis loss: 0
2022-07-11 22:21:50,707 - utils - INFO - epoch: 16, step: 800, eta: 00:11:12, gen loss: 0.7428246736526489, adv_loss: 0, dis loss: 0
2022-07-11 22:23:04,097 - utils - INFO - epoch: 16, step: 850, eta: 00:10:01, gen loss: 0.71962571144104, adv_loss: 0, dis loss: 0
2022-07-11 22:24:18,225 - utils - INFO - epoch: 16, step: 900, eta: 00:08:49, gen loss: 0.7375565767288208, adv_loss: 0, dis loss: 0
2022-07-11 22:25:32,758 - utils - INFO - epoch: 16, step: 950, eta: 00:07:38, gen loss: 0.6398082375526428, adv_loss: 0, dis loss: 0
2022-07-11 22:26:47,222 - utils - INFO - epoch: 16, step: 1000, eta: 00:06:26, gen loss: 0.6552497148513794, adv_loss: 0, dis loss: 0
2022-07-11 22:28:02,093 - utils - INFO - epoch: 16, step: 1050, eta: 00:05:14, gen loss: 0.6796005964279175, adv_loss: 0, dis loss: 0
2022-07-11 22:29:16,890 - utils - INFO - epoch: 16, step: 1100, eta: 00:04:02, gen loss: 0.7709689140319824, adv_loss: 0, dis loss: 0
2022-07-11 22:30:31,635 - utils - INFO - epoch: 16, step: 1150, eta: 00:02:50, gen loss: 0.7084585428237915, adv_loss: 0, dis loss: 0
2022-07-11 22:31:46,252 - utils - INFO - epoch: 16, step: 1200, eta: 00:01:37, gen loss: 0.7650976181030273, adv_loss: 0, dis loss: 0
2022-07-11 22:33:01,102 - utils - INFO - epoch: 16, step: 1250, eta: 00:00:24, gen loss: 0.7741425037384033, adv_loss: 0, dis loss: 0
2022-07-11 22:50:53,628 - utils - INFO - epoch: 16, loss: 0.6595564484596252, mae: 8.218069366215914, ssim: 0.9447949705912418, psnr: 25.973861081018494
2022-07-11 22:50:55,588 - utils - INFO - epoch: 17, step: 0, eta: 00:30:19, gen loss: 0.7776007056236267, adv_loss: 0, dis loss: 0
2022-07-11 22:52:07,237 - utils - INFO - epoch: 17, step: 50, eta: 00:29:38, gen loss: 0.7027971744537354, adv_loss: 0, dis loss: 0
2022-07-11 22:53:18,979 - utils - INFO - epoch: 17, step: 100, eta: 00:28:10, gen loss: 0.6471043229103088, adv_loss: 0, dis loss: 0
2022-07-11 22:54:30,497 - utils - INFO - epoch: 17, step: 150, eta: 00:26:51, gen loss: 0.6990439295768738, adv_loss: 0, dis loss: 0
2022-07-11 22:55:41,880 - utils - INFO - epoch: 17, step: 200, eta: 00:25:35, gen loss: 0.7182723879814148, adv_loss: 0, dis loss: 0
2022-07-11 22:56:53,062 - utils - INFO - epoch: 17, step: 250, eta: 00:24:20, gen loss: 0.7392335534095764, adv_loss: 0, dis loss: 0
2022-07-11 22:58:04,354 - utils - INFO - epoch: 17, step: 300, eta: 00:23:06, gen loss: 0.7462528347969055, adv_loss: 0, dis loss: 0
2022-07-11 22:59:16,022 - utils - INFO - epoch: 17, step: 350, eta: 00:21:54, gen loss: 0.6913951635360718, adv_loss: 0, dis loss: 0
2022-07-11 23:00:27,326 - utils - INFO - epoch: 17, step: 400, eta: 00:20:42, gen loss: 0.721711277961731, adv_loss: 0, dis loss: 0
2022-07-11 23:01:37,893 - utils - INFO - epoch: 17, step: 450, eta: 00:19:28, gen loss: 0.6860910654067993, adv_loss: 0, dis loss: 0
2022-07-11 23:02:48,676 - utils - INFO - epoch: 17, step: 500, eta: 00:18:16, gen loss: 0.7109037637710571, adv_loss: 0, dis loss: 0
2022-07-11 23:03:59,287 - utils - INFO - epoch: 17, step: 550, eta: 00:17:03, gen loss: 0.711897075176239, adv_loss: 0, dis loss: 0
2022-07-11 23:05:10,056 - utils - INFO - epoch: 17, step: 600, eta: 00:15:51, gen loss: 0.6751561164855957, adv_loss: 0, dis loss: 0
2022-07-11 23:06:21,505 - utils - INFO - epoch: 17, step: 650, eta: 00:14:40, gen loss: 0.6949465274810791, adv_loss: 0, dis loss: 0
2022-07-11 23:07:33,272 - utils - INFO - epoch: 17, step: 700, eta: 00:13:29, gen loss: 0.7330899834632874, adv_loss: 0, dis loss: 0
2022-07-11 23:08:44,744 - utils - INFO - epoch: 17, step: 750, eta: 00:12:17, gen loss: 0.7014538049697876, adv_loss: 0, dis loss: 0
2022-07-11 23:09:56,601 - utils - INFO - epoch: 17, step: 800, eta: 00:11:06, gen loss: 0.7410385012626648, adv_loss: 0, dis loss: 0
2022-07-11 23:11:08,802 - utils - INFO - epoch: 17, step: 850, eta: 00:09:55, gen loss: 0.7163604497909546, adv_loss: 0, dis loss: 0
2022-07-11 23:12:20,457 - utils - INFO - epoch: 17, step: 900, eta: 00:08:44, gen loss: 0.6712662577629089, adv_loss: 0, dis loss: 0
2022-07-11 23:13:32,057 - utils - INFO - epoch: 17, step: 950, eta: 00:07:33, gen loss: 0.705530047416687, adv_loss: 0, dis loss: 0
2022-07-11 23:14:43,939 - utils - INFO - epoch: 17, step: 1000, eta: 00:06:21, gen loss: 0.640527606010437, adv_loss: 0, dis loss: 0
2022-07-11 23:15:55,966 - utils - INFO - epoch: 17, step: 1050, eta: 00:05:10, gen loss: 0.6786445379257202, adv_loss: 0, dis loss: 0
2022-07-11 23:17:07,619 - utils - INFO - epoch: 17, step: 1100, eta: 00:03:58, gen loss: 0.7163422703742981, adv_loss: 0, dis loss: 0
2022-07-11 23:18:19,755 - utils - INFO - epoch: 17, step: 1150, eta: 00:02:47, gen loss: 0.6456956267356873, adv_loss: 0, dis loss: 0
2022-07-11 23:19:31,493 - utils - INFO - epoch: 17, step: 1200, eta: 00:01:35, gen loss: 0.7130823731422424, adv_loss: 0, dis loss: 0
2022-07-11 23:20:42,721 - utils - INFO - epoch: 17, step: 1250, eta: 00:00:24, gen loss: 0.7267359495162964, adv_loss: 0, dis loss: 0
2022-07-11 23:38:55,350 - utils - INFO - epoch: 17, loss: 0.6406812071800232, mae: 8.256627948987775, ssim: 0.9449862828941696, psnr: 26.00162961376759
2022-07-11 23:38:57,318 - utils - INFO - epoch: 18, step: 0, eta: 00:29:25, gen loss: 0.7205802798271179, adv_loss: 0, dis loss: 0
2022-07-11 23:40:07,505 - utils - INFO - epoch: 18, step: 50, eta: 00:29:02, gen loss: 0.6712048649787903, adv_loss: 0, dis loss: 0
2022-07-11 23:41:23,436 - utils - INFO - epoch: 18, step: 100, eta: 00:28:41, gen loss: 0.7634182572364807, adv_loss: 0, dis loss: 0
2022-07-11 23:42:37,352 - utils - INFO - epoch: 18, step: 150, eta: 00:27:28, gen loss: 0.6491490602493286, adv_loss: 0, dis loss: 0
2022-07-11 23:43:51,552 - utils - INFO - epoch: 18, step: 200, eta: 00:26:17, gen loss: 0.6659213304519653, adv_loss: 0, dis loss: 0
2022-07-11 23:45:06,407 - utils - INFO - epoch: 18, step: 250, eta: 00:25:07, gen loss: 0.7481316328048706, adv_loss: 0, dis loss: 0
2022-07-11 23:46:21,339 - utils - INFO - epoch: 18, step: 300, eta: 00:23:55, gen loss: 0.6994844079017639, adv_loss: 0, dis loss: 0
2022-07-11 23:47:36,718 - utils - INFO - epoch: 18, step: 350, eta: 00:22:44, gen loss: 0.6575390696525574, adv_loss: 0, dis loss: 0
2022-07-11 23:48:50,539 - utils - INFO - epoch: 18, step: 400, eta: 00:21:28, gen loss: 0.720541775226593, adv_loss: 0, dis loss: 0
2022-07-11 23:50:04,331 - utils - INFO - epoch: 18, step: 450, eta: 00:20:13, gen loss: 0.7244722247123718, adv_loss: 0, dis loss: 0
2022-07-11 23:51:18,380 - utils - INFO - epoch: 18, step: 500, eta: 00:18:58, gen loss: 0.7344579100608826, adv_loss: 0, dis loss: 0
2022-07-11 23:52:32,958 - utils - INFO - epoch: 18, step: 550, eta: 00:17:45, gen loss: 0.6823852062225342, adv_loss: 0, dis loss: 0
2022-07-11 23:53:47,793 - utils - INFO - epoch: 18, step: 600, eta: 00:16:31, gen loss: 0.6409635543823242, adv_loss: 0, dis loss: 0
2022-07-11 23:55:02,492 - utils - INFO - epoch: 18, step: 650, eta: 00:15:17, gen loss: 0.684180736541748, adv_loss: 0, dis loss: 0
2022-07-11 23:56:17,361 - utils - INFO - epoch: 18, step: 700, eta: 00:14:03, gen loss: 0.7160302996635437, adv_loss: 0, dis loss: 0
2022-07-11 23:57:32,073 - utils - INFO - epoch: 18, step: 750, eta: 00:12:49, gen loss: 0.6558445692062378, adv_loss: 0, dis loss: 0
2022-07-11 23:58:46,613 - utils - INFO - epoch: 18, step: 800, eta: 00:11:35, gen loss: 0.6879191398620605, adv_loss: 0, dis loss: 0
2022-07-12 00:00:00,883 - utils - INFO - epoch: 18, step: 850, eta: 00:10:20, gen loss: 0.6678770780563354, adv_loss: 0, dis loss: 0
2022-07-12 00:01:15,020 - utils - INFO - epoch: 18, step: 900, eta: 00:09:06, gen loss: 0.6821262240409851, adv_loss: 0, dis loss: 0
2022-07-12 00:02:30,105 - utils - INFO - epoch: 18, step: 950, eta: 00:07:51, gen loss: 0.7028464078903198, adv_loss: 0, dis loss: 0
2022-07-12 00:03:45,200 - utils - INFO - epoch: 18, step: 1000, eta: 00:06:37, gen loss: 0.7144769430160522, adv_loss: 0, dis loss: 0
2022-07-12 00:05:00,115 - utils - INFO - epoch: 18, step: 1050, eta: 00:05:23, gen loss: 0.6756804585456848, adv_loss: 0, dis loss: 0
2022-07-12 00:06:15,452 - utils - INFO - epoch: 18, step: 1100, eta: 00:04:08, gen loss: 0.6717068552970886, adv_loss: 0, dis loss: 0
2022-07-12 00:07:30,570 - utils - INFO - epoch: 18, step: 1150, eta: 00:02:54, gen loss: 0.6741337776184082, adv_loss: 0, dis loss: 0
2022-07-12 00:08:44,910 - utils - INFO - epoch: 18, step: 1200, eta: 00:01:39, gen loss: 0.7376506328582764, adv_loss: 0, dis loss: 0
2022-07-12 00:09:59,104 - utils - INFO - epoch: 18, step: 1250, eta: 00:00:25, gen loss: 0.6250267624855042, adv_loss: 0, dis loss: 0
2022-07-12 00:28:24,399 - utils - INFO - epoch: 18, loss: 0.6378113031387329, mae: 8.35507861799975, ssim: 0.944851462319454, psnr: 26.031719490167305
2022-07-12 00:28:26,447 - utils - INFO - epoch: 19, step: 0, eta: 00:31:33, gen loss: 0.7095596790313721, adv_loss: 0, dis loss: 0
2022-07-12 00:29:37,530 - utils - INFO - epoch: 19, step: 50, eta: 00:29:26, gen loss: 0.6509064435958862, adv_loss: 0, dis loss: 0
2022-07-12 00:30:48,668 - utils - INFO - epoch: 19, step: 100, eta: 00:27:57, gen loss: 0.6873927712440491, adv_loss: 0, dis loss: 0
2022-07-12 00:31:59,469 - utils - INFO - epoch: 19, step: 150, eta: 00:26:37, gen loss: 0.6676665544509888, adv_loss: 0, dis loss: 0
2022-07-12 00:33:10,665 - utils - INFO - epoch: 19, step: 200, eta: 00:25:24, gen loss: 0.6559896469116211, adv_loss: 0, dis loss: 0
2022-07-12 00:34:22,020 - utils - INFO - epoch: 19, step: 250, eta: 00:24:12, gen loss: 0.6741725206375122, adv_loss: 0, dis loss: 0
2022-07-12 00:35:33,351 - utils - INFO - epoch: 19, step: 300, eta: 00:23:00, gen loss: 0.6733357310295105, adv_loss: 0, dis loss: 0
2022-07-12 00:36:43,680 - utils - INFO - epoch: 19, step: 350, eta: 00:21:46, gen loss: 0.7193239331245422, adv_loss: 0, dis loss: 0
2022-07-12 00:37:53,850 - utils - INFO - epoch: 19, step: 400, eta: 00:20:33, gen loss: 0.6819801926612854, adv_loss: 0, dis loss: 0
2022-07-12 00:39:05,026 - utils - INFO - epoch: 19, step: 450, eta: 00:19:22, gen loss: 0.6471350193023682, adv_loss: 0, dis loss: 0
2022-07-12 00:40:16,359 - utils - INFO - epoch: 19, step: 500, eta: 00:18:11, gen loss: 0.6649265289306641, adv_loss: 0, dis loss: 0
2022-07-12 00:41:27,648 - utils - INFO - epoch: 19, step: 550, eta: 00:17:00, gen loss: 0.7163915038108826, adv_loss: 0, dis loss: 0
2022-07-12 00:42:38,806 - utils - INFO - epoch: 19, step: 600, eta: 00:15:49, gen loss: 0.6566505432128906, adv_loss: 0, dis loss: 0
2022-07-12 00:43:49,649 - utils - INFO - epoch: 19, step: 650, eta: 00:14:37, gen loss: 0.6932423710823059, adv_loss: 0, dis loss: 0
2022-07-12 00:45:00,374 - utils - INFO - epoch: 19, step: 700, eta: 00:13:26, gen loss: 0.6684522032737732, adv_loss: 0, dis loss: 0
2022-07-12 00:46:10,953 - utils - INFO - epoch: 19, step: 750, eta: 00:12:14, gen loss: 0.7129963636398315, adv_loss: 0, dis loss: 0
2022-07-12 00:47:22,675 - utils - INFO - epoch: 19, step: 800, eta: 00:11:04, gen loss: 0.6685285568237305, adv_loss: 0, dis loss: 0
2022-07-12 00:48:34,211 - utils - INFO - epoch: 19, step: 850, eta: 00:09:53, gen loss: 0.645434558391571, adv_loss: 0, dis loss: 0
2022-07-12 00:49:45,726 - utils - INFO - epoch: 19, step: 900, eta: 00:08:42, gen loss: 0.6652150750160217, adv_loss: 0, dis loss: 0
2022-07-12 00:50:57,224 - utils - INFO - epoch: 19, step: 950, eta: 00:07:31, gen loss: 0.6736599206924438, adv_loss: 0, dis loss: 0
2022-07-12 00:52:08,610 - utils - INFO - epoch: 19, step: 1000, eta: 00:06:20, gen loss: 0.6712214350700378, adv_loss: 0, dis loss: 0
2022-07-12 00:53:20,201 - utils - INFO - epoch: 19, step: 1050, eta: 00:05:09, gen loss: 0.6784701347351074, adv_loss: 0, dis loss: 0
2022-07-12 00:54:31,737 - utils - INFO - epoch: 19, step: 1100, eta: 00:03:57, gen loss: 0.6491796970367432, adv_loss: 0, dis loss: 0
2022-07-12 00:55:43,063 - utils - INFO - epoch: 19, step: 1150, eta: 00:02:46, gen loss: 0.745551586151123, adv_loss: 0, dis loss: 0
2022-07-12 00:56:54,758 - utils - INFO - epoch: 19, step: 1200, eta: 00:01:35, gen loss: 0.6612228751182556, adv_loss: 0, dis loss: 0
2022-07-12 00:58:06,073 - utils - INFO - epoch: 19, step: 1250, eta: 00:00:24, gen loss: 0.6953392624855042, adv_loss: 0, dis loss: 0
2022-07-12 01:16:22,890 - utils - INFO - epoch: 19, loss: 0.6272480487823486, mae: 8.124018528980029, ssim: 0.9464536071319543, psnr: 26.10910884171945
